Start,1
"[16, 19, 36, 40, 48]",Ὧ
"[-5, 0, 11, 17]",ὰ
"[5, 16, 21, 24]",ά
"[0, 19, 31]",ὲ
"[7, 23, 24, 26]",έ
"[2, 21, 26]",ὴ
"[-5, 17, 28]",ή
"[7, 21, 23, 24, 26]",ὶ
"[11, 19, 23, 26]",ί
"[7, 17, 19, 28]",ὸ
"[-3, 9, 18, 21, 24]",ό
"[-5, 19, 23, 26, 31]",ὺ
"[0, 31, 36, 40]",ύ
"[7, 31, 43]",ὼ
"[-5, 29, 35, 38]",ώ
"[2, 29, 35, 38]",὾
"[11, 17, 29, 35, 38]",὿
"[17, 19, 23, 31, 35, 38]",ᾀ
"[17, 19, 23, 31, 38]",ᾁ
"[17, 19, 23, 33, 36]",ᾂ
"[7, 31, 36, 40]",ᾃ
"[19, 28, 31, 40]",ᾄ
"[19, 28, 31, 43]",ᾅ
"[19, 28, 43]",ᾆ
"[19, 43]",ᾇ
"[-5, 2, 29, 35, 38]",ᾈ
"[11, 29, 35, 38]",ᾉ
"[17, 23, 29, 35, 38]",ᾊ
"[29, 35, 38, 40]",ᾋ
"[29, 40]",ᾌ
"[0, 29, 33, 36, 41]",ᾍ
"[29, 33, 36, 41]",ᾎ
"[9, 29, 33, 36, 41]",ᾏ
"[17, 29, 33, 36, 41]",ᾐ
"[0, 28, 31, 36, 40]",ᾑ
"[16, 28, 31, 36, 40]",ᾒ
"[11, 19, 26, 31, 38]",ᾓ
"[9, 18, 24, 33, 36]",ᾔ
"[7, 19, 31, 35, 38, 43]",ᾕ
"[7, 31, 35, 38, 43]",ᾖ
"[14, 31, 35, 38, 43]",ᾗ
"[14, 23, 31, 35, 38, 43]",ᾘ
"[7, 16, 28, 36]",ᾙ
"[16, 36]",ᾚ
"[7, 29, 35, 38]",ᾛ
"[17, 29, 35, 38]",ᾜ
"[17, 29, 40]",ᾝ
"[0, 7, 16, 28, 31, 36]",ᾞ
"[7, 17, 28]",ᾟ
"[11, 21, 24, 29]",ᾠ
"[0, 19, 24, 31]",ᾡ
"[7, 12, 16, 19, 24]",ᾢ
"[2, 12, 17, 21, 26]",ᾣ
"[7, 17, 23, 26, 28]",ᾤ
"[23, 26, 28]",ᾥ
"[24, 26, 28]",ᾦ
"[7, 16, 19, 24, 31]",ᾧ
"[7, 18]",ᾨ
6-Jul,ᾩ
"[-1, 11, 21, 24, 29]",ᾪ
"[-1, 11, 23, 26]",ᾫ
"[-3, 9, 18, 21]",ᾬ
"[-3, 9, 26, 31]",ᾭ
"[-1, 11, 19, 23, 31]",ᾮ
"[9, 17, 21, 24, 26]",ᾯ
"[5, 7, 12, 21]",ᾰ
"[-3, 4, 8, 11]",ᾱ
"[-6, 2, 12, 21]",ᾲ
"[-10, 2, 9, 14, 19]",ᾳ
"[7, 11, 14, 29]",ᾴ
"[-3, 1, 9, 17]",᾵
"[-3, 7, 9, 17]",ᾶ
"[2, 7, 9, 16]",ᾷ
"[-3, 7, 9, 16]",Ᾰ
"[-5, 7, 16, 19, 23]",Ᾱ
"[-5, 7, 16, 23]",Ὰ
"[-1, 9, 17, 24, 29]",Ά
"[-5, -3, 7, 16, 24, 31]",ᾼ
"[-3, -1, 11, 19, 26, 29]",᾽
"[5, 12, 23, 26]",ι
"[4, 16, 17, 20, 23, 28]",᾿
"[16, 20, 21, 23]",῀
"[2, 4, 14, 21, 26, 28, 29]",῁
"[-8, -7, 4, 19, 24]",ῂ
"[-7, -5, 19]",ῃ
"[0, 7, 12, 16, 23, 24, 26]",ῄ
"[-5, 22, 28]",῅
"[4, 16, 20, 21, 23, 28]",ῆ
"[5, 16, 17, 21, 26]",ῇ
"[4, 16, 20, 23, 24, 28]",Ὲ
"[-8, -7, 5, 19, 24]",Έ
"[9, 16, 22, 25, 26]",Ὴ
"[-3, 2, 14, 17, 21]",Ή
"[9, 10, 17, 24, 29]",ῌ
"[0, 10, 12, 19, 28]",῍
"[5, 17, 23, 24, 26]",῎
"[21, 26, 28]",῏
"[2, 12, 14, 21, 24, 28]",ῐ
"[5, 16, 26]",ῑ
"[4, 26, 28]",ῒ
"[-3, 21, 24, 29]",ΐ
"[-3, -2, 10, 21, 24, 26, 29]",῔
"[-2, 10, 21, 29]",῕
"[2, 21]",ῖ
"[16, 20, 21, 23, 28]",ῗ
"[4, 26]",Ῐ
"[-7, 5, 17, 20, 21, 26]",Ῑ
"[-5, 5, 16, 24]",Ὶ
"[7, 12, 16, 17, 19, 24]",Ί
"[-1, 11, 12, 19, 24, 28]",῜
"[-3, 9, 17, 24, 28, 29]",῝
"[7, 12, 17, 19, 23, 26]",῞
"[-5, 12, 16, 19, 28]",῟
"[5, 16, 20, 21]",ῠ
"[5, 7, 16, 17, 23, 26]",ῡ
"[2, 4, 14, 16, 21, 26, 28, 29]",ῢ
"[-5, 5, 7, 19, 23, 26]",ΰ
"[-2, 0, 10, 12, 19, 28]",ῤ
"[0, 11, 19, 24, 28]",ῥ
"[-3, 31]",ῦ
"[-5, -3, 7, 9, 16, 21, 24, 29]",ῧ
"[0, 5, 12, 23, 26, 28]",Ῠ
"[4, 14, 16, 20, 21, 23, 28]",Ῡ
"[4, 24, 26]",Ὺ
"[-5, 12, 16, 17, 24]",Ύ
"[10, 19, 28]",Ῥ
"[-3, 9, 21, 29]",῭
"[4, 5, 16, 17, 21, 26, 28]",΅
"[-5, -3, 7, 24, 26]",`
"[-5, -2, 7, 19, 22, 26]",῰
"[-3, 2, 14, 17, 21, 26]",῱
"[-2, 9, 10, 17, 24, 29]",ῲ
"[-2, 0, 12, 19, 21, 28]",ῳ
"[4, 16, 17, 20, 21, 23, 28]",ῴ
"[-5, 0, 4, 10]",῵
"[4, 7, 10]",ῶ
"[1, 4, 7]",ῷ
"[-12, 0, 4, 10]",Ὸ
"[-3, 0, 4, 16]",Ό
"[-7, 5, 16, 17, 21]",Ὼ
"[-5, 7, 16, 17, 23]",Ώ
"[-3, 9, 17, 20, 26]",ῼ
"[-3, 9, 12, 28]",´
"[-3, 9, 14, 26, 28, 30]",῾
"[-3, 9, 14, 26, 30]",῿
"[-3, 9, 14, 30]", 
"[-5, 7, 14, 23, 24, 31]", 
"[2, 14, 19, 23, 30]", 
"[-3, 9, 14, 18, 26]", 
"[-5, 7, 11, 18, 26]", 
"[-12, 0, 12, 16, 21, 24]", 
"[-10, 2, 17, 21, 23]", 
"[-12, 0, 12, 16, 18, 24]", 
"[-10, 2, 11, 14, 19, 21]", 
"[-3, 9, 14, 24, 26, 30]", 
"[9, 21, 25, 29]", 
"[5, 17, 20, 26, 35]",​
"[5, 17, 20, 26, 36]",‌
"[-10, -8, 2, 4, 17, 19, 24, 28, 29]",‍
"[5, 17, 20, 21, 26, 33, 35]",‎
"[-10, -5, 2, 7, 17, 19, 24, 28, 29]",‏
"[2, 24, 29]",‐
"[5, 7, 14, 15]",‑
"[2, 8, 14, 17]",‒
"[5, 7, 12, 14]",–
"[-3, 9, 14, 18]",—
"[7, 9, 13, 16]",―
"[4, 7, 9, 13]",‖
"[-3, 9, 13, 18]",‗
"[-10, 2, 6, 9, 14]",‘
"[-2, 0, 3, 7]",’
"[-5, 3, 7, 10]",‚
"[-7, 2, 5, 8]",‛
"[-16, 0, 3, 5]",“
"[-10, 0, 7, 15]",”
"[-9, 0, 7, 15]",„
"[-7, 0, 7, 15]",‟
"[-12, -2, 7, 15]",†
"[-7, -4, 5, 14]",‡
"[-5, -2, 5, 10]",•
"[-5, -2, 3, 10]",‣
"[-5, -4, 3, 12]",․
"[-7, -4, 8, 14]",‥
"[-7, -2, 8, 14]",…
"[-9, -4, 5, 15]",‧
"[-4, 5]", 
"[-9, 1, 7, 10]", 
[1],‪
"[-4, 0, 7, 12]",‫
"[-7, 0, 7, 8]",‬
"[-5, 0, 7, 8]",‭
"[-4, 0, 5, 8]",‮
"[-2, 0, 5, 8]", 
"[-4, 0, 5, 15]",‰
"[-5, -2, 7, 15]",‱
"[-5, 0, 9, 15]",′
"[-7, 2, 10, 14]",″
"[-7, -2, 10, 14]",‴
"[-9, 7, 10, 12]",‵
"[-14, 5, 10, 14]",‶
"[-2, 3, 7]",‷
"[-12, -4, 3, 8]",‸
"[-12, -4, 2, 8]",‹
"[-14, -2, 3, 7]",›
"[-14, -2, 2, 10]",※
"[-16, -4, 0, 3, 8]",‼
"[-7, 2, 5, 11]",‽
"[-6, 0, 9, 12]",‾
"[-3, 0, 6, 9]",‿
"[-7, 12, 19, 23]",⁀
"[-7, 5, 9, 12, 14]",⁁
"[-7, 5, 9, 12, 16]",⁂
"[-7, 5, 8, 12, 17]",⁃
"[2, 8, 11, 17]",⁄
"[-3, 9, 18, 26]",⁅
"[0, 12, 21, 31, 35]",⁆
"[-2, 2, 10, 14, 21, 26, 29]",⁇
"[2, 10, 14, 21, 26, 29]",⁈
"[-5, 7, 19, 23, 29, 33]",⁉
"[0, 12, 19, 27, 33]",⁊
"[2, 14, 19, 28, 36]",⁋
"[0, 10, 12, 19, 24, 28]",⁌
"[8, 11, 16, 28]",⁍
"[8, 11, 26]",⁎
"[0, 7, 11, 12, 14, 16, 19]",⁏
"[7, 11, 16, 19]",⁐
"[-1, 0, 7, 12, 14, 16, 19]",⁑
"[-10, 2, 16]",⁒
"[-7, 2, 12]",⁓
"[-12, 0, 14]",⁔
"[-8, 0, 11]",⁕
"[5, 7, 11]",⁖
"[-5, 9, 12]",⁗
"[5, 9, 17, 19]",⁘
"[-12, 0, 12, 19, 29]",⁙
"[-3, -1, 11, 14, 28, 29, 33]",⁚
"[12, 24, 26, 31, 35, 36, 39, 41]",⁛
"[8, 31, 36]",⁜
"[12, 31, 36, 39]",⁝
"[20, 26, 31]",⁞
"[-3, 4, 11, 17]", 
"[-1, 9, 14]",⁠
"[-3, 9, 14]",⁡
"[-1, 7, 11, 16]",⁢
"[-5, 5, 12, 17]",⁣
"[30, 33]",⁤
"[7, 23, 29, 31]",⁥
"[-5, 29, 31]",⁦
"[-5, 7, 12, 16, 17, 23, 26]",⁧
"[-5, 7, 14, 23, 29, 31]",⁨
"[-5, 0, 7, 12, 16, 17, 19, 23, 24, 26]",⁩
"[0, 12, 16, 17, 21, 24]",⁪
"[0, 12, 16, 17, 19, 21, 24]",⁫
"[12, 24, 28, 29, 31, 33]",⁬
"[-5, 0, 7, 12, 19, 26, 28, 35, 36]",⁭
"[-5, 0, 7, 12, 16, 17, 23, 26]",⁮
"[-5, 7, 14, 19, 23, 29]",⁯
"[2, 24, 36]",⁰
"[17, 23, 26, 33]",ⁱ
"[-8, 7, 14, 16]",⁲
"[4, 16, 20, 24]",⁳
"[1, 9, 19, 28]",⁴
"[-1, 9, 21, 29]",⁵
"[-3, 0, 12, 19]",⁶
"[-8, 10]",⁷
"[0, 5, 7, 12, 14]",⁸
"[-3, 2, 7, 12]",⁹
"[4, 12, 23, 31]",⁺
"[12, 14, 17, 24]",⁻
"[2, 16, 21, 24]",⁼
"[4, 19, 23, 26]",⁽
"[7, 11, 23, 28]",⁾
"[9, 16, 23, 24]",ⁿ
"[19, 23, 29]",₀
"[-10, 2, 14, 23, 30]",₁
"[-1, 19, 26, 29]",₂
"[11, 12, 19, 24, 28]",₃
"[5, 7, 19, 23, 26]",₄
"[4, 16, 17, 19, 24, 28]",₅
"[-3, 19, 26, 29]",₆
"[-3, 9, 19, 26, 29]",₇
"[-10, 2, 17, 21, 33]",₈
"[-3, -1, 19, 26, 29]",₉
"[2, 7, 19, 24]",₊
"[4, 12, 20, 28]",₋
"[5, 7, 16, 23]",₌
"[-7, 5, 17, 21, 31, 33]",₍
"[-7, 5, 17, 19, 21, 33]",₎
"[0, 12, 21, 30]",₏
"[-13, -1, 7, 14]",ₐ
"[-12, -5, 7, 16]",ₑ
"[-13, 7, 14]",ₒ
"[-19, 5, 9, 14]",ₓ
"[-17, 2, 7, 11]",ₔ
"[2, 12, 19]",ₕ
"[7, 14, 26, 29]",ₖ
"[9, 14, 26, 29]",ₗ
"[14, 19, 26, 31]",ₘ
"[17, 24, 33, 38]",ₙ
"[7, 19, 21, 31, 40]",ₚ
"[4, 5, 17, 24, 31, 40]",ₛ
"[7, 19, 31, 34, 40]",ₜ
"[12, 24, 29, 33, 40]",₝
"[5, 7, 17, 19, 23, 31, 38]",₞
"[12, 24, 29, 40]",₟
"[9, 21, 24, 28, 29, 36, 38]",₠
"[4, 5, 16, 17, 24, 31, 40]",₡
"[-3, 5, 9, 16]",₢
"[1, 4, 9, 16]",₣
"[0, 2, 9, 21]",₤
"[2, 14, 33, 38, 41]",₥
"[5, 17, 31, 36, 40]",₦
"[4, 16, 23, 31, 43]",₧
"[4, 16, 31, 35, 40]",₨
"[5, 17, 31, 33, 40]",₩
"[4, 16, 24, 36, 43]",₪
"[5, 17, 28, 33, 36]",₫
"[0, 12, 24, 28, 43]",€
"[2, 14, 23, 29, 41]",₭
"[12, 24, 28, 31, 33]",₮
"[14, 26, 30, 33]",₯
"[7, 19, 26, 34, 40]",₰
"[4, 5, 16, 17, 28, 31, 33, 36]",₱
"[17, 28, 33, 36]",₲
"[5, 17, 28, 36]",₳
"[4, 5, 17, 28, 31, 33, 36]",₴
"[-8, 0, 4, 12, 19, 31]",₵
"[-3, 9, 12, 16, 28]",₶
"[-4, 8, 14, 16, 23]",₷
"[-5, 3, 12, 15]",₸
"[0, 10, 14, 19]",₹
"[3, 7, 12, 21]",₺
"[2, 5, 10, 19]",₻
"[7, 12, 19, 27]",₼
"[2, 12, 15, 19]",₽
"[2, 10, 17, 20]",₾
"[2, 12, 15, 21]",₿
"[-5, 14, 19, 22]",⃀
"[-5, 14, 19, 21]",⃁
"[-2, 14, 19]",⃂
"[-2, 14, 15, 19]",⃃
"[-4, 12, 17]",⃄
"[7, 9, 13, 17]",⃅
"[11, 17, 19]",⃆
"[5, 10, 12, 21]",⃇
"[4, 11]",⃈
"[5, 12, 16]",⃉
"[4, 7, 16, 28]",⃊
"[5, 9, 16, 26]",⃋
"[9, 12, 19, 29]",⃌
"[11, 16, 20, 26]",⃍
"[2, 5, 14, 19]",⃎
"[-5, 7, 16, 17, 23, 24, 26, 28]",⃏
"[-5, 7, 14, 16, 23, 24, 28, 29]",⃐
"[0, 2, 4, 7]",⃑
"[0, 4, 5, 7]",⃒
"[-10, 4, 7, 12]",⃓
"[0, 7, 18]",⃔
"[-10, 6, 9]",⃕
"[-7, 7]",⃖
"[4, 11, 19, 28]",⃗
"[0, 12, 19, 27, 30]",⃘
"[-8, -5, 7, 19, 23, 24, 26]",⃙
"[12, 17, 23, 24, 26, 28]",⃚
"[0, 14, 17, 23, 31]",⃛
"[5, 17, 19, 24, 33, 35]",⃜
"[4, 5, 16, 17, 19, 21]",⃝
"[-5, 7, 16, 19, 23, 24, 26]",⃞
"[4, 5, 16, 17, 19, 24, 33]",⃟
"[-5, 21, 24]",⃠
"[0, 12, 19, 27, 28, 30, 31]",⃡
"[17, 19, 24, 35]",⃢
"[-8, 4, 7, 19, 23, 24, 26]",⃣
"[0, 12, 19, 28, 31, 33]",⃤
"[0, 12, 19, 28, 29, 35]",⃥
"[12, 21, 29, 33]",⃦
"[-5, 0, 12, 19, 23, 24, 26, 28]",⃧
"[12, 14, 16, 17, 23, 31]",⃨
"[4, 16, 17, 19, 24, 33]",⃩
"[5, 17, 19, 21, 24, 36]",⃪
"[0, 24, 30]",⃫
"[0, 12, 16, 24, 30, 31]",⃬
"[0, 12, 19, 29, 33, 35]",⃭
"[-5, 7, 12, 16, 19, 23, 24, 26]",⃮
"[0, 12, 16, 17, 23, 24, 26]",⃯
"[7, 12, 16, 17, 23, 24, 26]",⃰
"[0, 4, 19, 24]",⃱
"[-5, 12, 19, 23, 24, 26, 28]",⃲
"[5, 24, 35]",⃳
"[-5, 0, 7, 12, 16, 19, 23, 24, 26]",⃴
"[-5, 7, 19, 23, 24, 26]",⃵
"[0, 12, 19, 33]",⃶
"[12, 19, 29, 35]",⃷
"[5, 24, 33, 35]",⃸
"[0, 12, 15, 24, 30, 31]",⃹
"[14, 17, 23, 24, 31]",⃺
"[4, 5, 16, 17, 19, 21, 24, 31]",⃻
"[0, 7, 19, 23, 24, 26]",⃼
"[-5, 12, 24]",⃽
"[0, 31, 35]",⃾
"[4, 5, 17, 24, 31, 33]",⃿
"[-8, -3, 4, 9, 12, 16, 19, 24, 31]",℀
"[-10, -3, 2, 9, 12, 16, 18, 28]",℁
"[-10, 2, 12, 18, 28]",ℂ
"[-10, 2, 12, 18, 26]",℃
"[-10, 2, 12, 18, 24, 26]",℄
"[-10, -5, 2, 7, 11, 12, 18, 19, 26, 28]",℅
"[-7, 5, 12, 19, 21, 23, 24]",℆
"[-5, 7, 12, 14, 19, 28, 29]",ℇ
"[-5, 7, 11, 12, 19, 26, 28]",℈
"[-12, -5, 0, 7, 12, 16, 17, 23, 24, 26]",℉
"[-12, -8, 0, 4, 12, 19, 28, 31]",ℊ
"[-3, 9, 12, 16, 24, 28]",ℋ
"[-10, 2, 12, 18, 26, 28]",ℌ
"[-10, 2, 9, 12, 18, 24, 26]",ℍ
"[-12, -8, 0, 4, 12, 19, 22, 28, 31]",ℎ
"[-7, 5, 12, 17, 21, 24, 26]",ℏ
"[-7, 5, 12, 17, 19, 21, 23]",ℐ
"[4, 5, 16, 19, 24, 31, 33]",ℑ
"[2, 29]",ℒ
"[-8, 20, 28]",ℓ
"[20, 28]",℔
"[-7, 5, 12, 26]",ℕ
"[-7, 5, 26]",№
"[2, 12, 16, 21]",℗
"[2, 14, 17, 29, 33, 35]",℘
"[0, 2, 12, 14, 17, 19, 28, 29, 36]",ℙ
"[1, 8, 17]",ℚ
"[3, 8, 12]",ℛ
"[0, 8]",ℜ
"[1, 7, 10]",ℝ
"[6, 8, 12]",℞
"[3, 8, 15]",℟
"[5, 8, 20]",℠
"[1, 8, 20]",℡
"[1, 10, 15]",™
"[5, 12, 15]",℣
"[5, 10, 13]",ℤ
"[3, 10, 13]",℥
"[3, 10, 12]",Ω
"[3, 10]",℧
"[-2, 7, 15]",ℨ
"[8, 12, 15]",℩
"[3, 12, 20]",K
"[3, 13, 22]",Å
"[6, 12, 15]",ℬ
"[7, 13, 15]",ℭ
"[1, 13, 17]",℮
"[0, 15, 17]",ℯ
"[-2, 13, 17]",ℰ
"[3, 10, 17]",ℱ
"[3, 8, 20]",Ⅎ
"[6, 9, 15]",ℳ
"[7, 13, 17]",ℴ
"[1, 8]",ℵ
"[1, 5, 8]",ℶ
"[0, 3, 8]",ℷ
"[10, 13, 19]",ℸ
"[7, 13, 22]",ℹ
"[7, 15]",℺
"[1, 12, 20]",℻
"[-4, 3, 8]",ℼ
"[7, 12, 22, 28]",ℽ
"[4, 12, 21, 29]",ℾ
"[9, 11, 19, 26]",ℿ
"[12, 14, 19, 26]",⅀
"[5, 9, 17, 29]",⅁
"[2, 14, 28, 31, 36]",⅂
"[0, 12, 24, 29, 31]",⅃
"[10, 22, 24, 28]",⅄
"[7, 19, 21, 30, 40]",ⅅ
"[0, 11, 14]",ⅆ
"[0, 11, 14, 16]",ⅇ
"[11, 14, 16]",ⅈ
"[0, 9, 17, 19]",ⅉ
"[0, 9, 17, 28]",⅊
"[7, 12, 21, 26]",⅋
"[7, 9, 17, 26]",⅌
"[9, 17, 26]",⅍
"[10, 14, 19]",ⅎ
"[10, 14]",⅏
"[10, 14, 16]",⅐
"[9, 12, 19]",⅑
"[7, 16, 19, 26]",⅒
"[7, 14, 17, 26]",⅓
"[12, 17, 19, 24]",⅔
"[4, 11, 19, 31]",⅕
"[4, 12, 21, 31]",⅖
"[4, 12, 21, 28]",⅗
"[12, 21, 28]",⅘
"[9, 16, 21]",⅙
"[7, 14, 23, 28]",⅚
"[12, 19, 21]",⅛
"[-3, 6, 16, 24]",⅜
"[12, 19, 28, 30]",⅝
"[12, 28, 30]",⅞
"[9, 13, 21, 28]",⅟
"[2, 14, 17, 20]",Ⅰ
"[7, 10, 13]",Ⅱ
"[0, 7, 14, 18]",Ⅲ
"[0, 7, 15, 18]",Ⅳ
"[0, 12, 17, 19, 21]",Ⅴ
"[0, 12, 17, 19, 24]",Ⅵ
"[-5, 2, 7, 14, 19, 23, 29, 31]",Ⅶ
"[4, 5, 16, 17, 19, 23, 24, 26, 31]",Ⅷ
"[2, 4, 14, 17, 23, 24, 31]",Ⅸ
"[-7, 5, 19, 21, 24, 35, 36]",Ⅹ
"[-5, 7, 17, 19, 23, 24, 28, 33]",Ⅺ
"[-5, 0, 7, 12, 19, 28, 29, 31, 35]",Ⅻ
"[-5, 7, 19, 29, 33, 35]",Ⅼ
"[5, 17, 19, 26, 31]",Ⅽ
"[4, 5, 16, 17, 19, 24, 26, 31, 36]",Ⅾ
"[-5, 5, 7, 17, 19, 23, 24, 26, 28]",Ⅿ
"[2, 4, 14, 16, 17, 19, 23, 24, 31]",ⅰ
"[-5, 5, 7, 17, 19, 26, 29, 31, 33]",ⅱ
"[-7, 5, 17, 19, 24, 33, 35]",ⅲ
"[-5, -3, 7, 9, 19, 23, 24, 31]",ⅳ
"[-1, 0, 11, 12, 19, 24, 26, 28, 31]",ⅴ
"[0, 2, 12, 14, 16, 17, 23, 24, 31]",ⅵ
"[-5, 4, 7, 11]",ⅶ
"[-12, 2, 11, 14]",ⅷ
"[-12, 2, 7, 11]",ⅸ
"[0, 12, 28, 34, 43]",ⅹ
"[12, 24, 28, 34, 43]",ⅺ
"[12, 24, 28, 34, 45]",ⅻ
"[5, 17, 25, 33, 43]",ⅼ
"[2, 30, 40]",ⅽ
"[-5, 19, 23, 31, 40]",ⅾ
"[12, 19, 28, 35]",ⅿ
"[0, 28, 35]",ↀ
"[5, 17, 26, 41]",ↁ
"[7, 26, 29, 35]",ↂ
"[5, 17, 33, 43]",Ↄ
"[19, 23, 31, 40]",ↄ
"[7, 34, 37]",ↅ
"[12, 34, 43]",ↆ
"[2, 30, 38]",ↇ
"[0, 12, 18, 24, 26]",ↈ
"[-7, 5, 14, 24, 26]",↉
"[-6, 6, 14, 24, 26]",↊
"[1, 13, 19, 28, 33]",↋
"[2, 14, 16, 25, 31]",↌
"[-8, 4, 19, 25, 28]",↍
"[-5, 7, 15, 18, 24]",↎
"[-2, 10, 14, 26, 33]",↏
"[2, 14, 16, 24]",←
"[-5, 7, 17, 24, 34]",↑
"[0, 12, 19, 28, 31, 40]",→
"[0, 12, 17, 26, 29, 38]",↓
"[7, 12, 16, 24, 28, 36]",↔
"[12, 19, 28, 31, 40]",↕
"[12, 16, 24, 31, 36, 43]",↖
"[12, 14, 24, 29, 36, 41]",↗
"[5, 12, 21, 26, 33, 38]",↘
"[5, 12, 21, 28, 33, 40]",↙
"[5, 12, 21, 29, 33, 41]",↚
"[7, 12, 19, 28, 31, 40]",↛
"[7, 11, 19, 26, 31, 38]",↜
"[7, 9, 19, 24, 31, 36]",↝
"[12, 14, 19, 29, 31, 41]",↞
"[2, 9, 21, 29]",↟
"[2, 11, 21, 29]",↠
"[2, 13, 19, 28]",↡
"[-1, 2, 12, 19]",↢
"[-3, 4, 13, 22]",↣
"[0, 12, 19, 22, 29]",↤
"[2, 14, 17, 24, 33]",↥
"[-2, 10, 16, 19, 26]",↦
"[-2, 10, 22, 26]",↧
"[-5, 7, 22, 26, 29]",↨
"[4, 11, 19, 26]",↩
"[2, 7, 12, 21]",↪
"[2, 6, 11, 19]",↫
"[-3, 12, 17, 19]",↬
"[4, 8, 23]",↭
"[4, 11, 19, 24]",↮
"[-6, 6, 14, 21, 26]",↯
"[-3, 3, 12, 17]",↰
"[1, 4, 16, 21]",↱
"[-5, 4, 10, 13]",↲
"[8, 15, 18, 24]",↳
"[7, 11, 15, 19]",↴
"[-8, 7, 23]",↵
"[2, 4, 11, 19]",↶
"[0, 2, 12, 14, 16, 17, 19, 23, 24]",↷
"[-1, 0, 11, 12, 14, 16, 19, 26]",↸
"[-1, 0, 11, 12, 14, 16, 19, 24, 26]",↹
"[-1, 0, 11, 14, 19, 24, 26]",↺
"[2, 14, 26, 35, 41]",↻
"[12, 24, 26, 33, 41]",↼
"[0, 19, 23, 29, 38]",↽
"[0, 16, 24, 31, 36]",↾
"[5, 28, 31]",↿
"[0, 12, 19, 23, 24, 29, 38]",⇀
"[2, 7, 19, 26, 31, 35]",⇁
"[7, 12, 19, 28, 29]",⇂
"[24, 28, 36, 43]",⇃
"[5, 17, 24, 31, 33, 38, 40]",⇄
"[17, 24, 31, 36]",⇅
"[2, 4, 14, 16, 23, 24, 31, 41]",⇆
"[17, 29, 33, 38]",⇇
"[5, 7, 19, 28, 31, 36]",⇈
"[12, 24, 28, 31, 36, 41, 43]",⇉
"[16, 24, 31, 35]",⇊
"[-10, 9, 11]",⇋
"[9, 21, 26, 36, 40]",⇌
"[2, 14, 26, 36, 42]",⇍
"[7, 19, 28, 31, 37]",⇎
"[5, 17, 29, 36, 45]",⇏
"[4, 5, 16, 17, 24, 31, 33, 36]",⇐
"[-8, 7, 12, 22]",⇑
"[-8, 7, 22]",⇒
"[-2, 2, 14, 21]",⇓
"[-2, 2, 19]",⇔
"[7, 10, 16]",⇕
"[-3, 5, 9, 17]",⇖
"[7, 22]",⇗
"[2, 4, 12]",⇘
"[-2, 7, 12]",⇙
"[-5, 5, 12, 22]",⇚
"[-5, 7, 10, 22]",⇛
[43],⇜
"[4, 5, 16, 17, 24, 29, 31, 33, 35]",⇝
"[4, 5, 16, 17, 24, 29, 33]",⇞
"[4, 12, 16, 24, 28, 31, 35, 36]",⇟
"[0, 4, 12, 16, 24, 31, 35]",⇠
"[4, 24, 31, 35]",⇡
"[7, 19, 26, 29, 31, 35]",⇢
"[5, 7, 17, 19, 21, 28, 29, 36, 38]",⇣
"[2, 7, 14, 19, 26, 31, 33, 35, 36]",⇤
"[-19, 5, 9, 12]",⇥
"[-12, -3, 5]",⇦
"[-12, 5, 7, 9]",⇧
"[-19, 5, 9]",⇨
[-19],⇩
"[7, 10]",⇪
"[-3, 7, 10]",⇫
"[-12, 9, 12]",⇬
"[-19, 9, 12]",⇭
"[0, 5]",⇮
"[-24, -2, 4, 7]",⇯
"[-2, 4, 7]",⇰
"[-19, 0, 5]",⇱
"[-19, 5]",⇲
"[-19, 5, 9, 17]",⇳
"[-14, 5, 12, 16]",⇴
"[-14, 12, 16]",⇵
[-14],⇶
"[-14, -7]",⇷
"[5, 10, 14]",⇸
"[-3, 0, 12]",⇹
"[-12, 0, 5, 12]",⇺
"[-12, 5]",⇻
"[-12, -3]",⇼
"[-24, -12, -2, 4, 7]",⇽
"[-19, 12]",⇾
"[-12, 9, 14]",⇿
"[-12, 14]",∀
"[-19, 9, 12, 17]",∁
"[-12, 9, 12, 17]",∂
"[2, 10, 14]",∃
"[-12, -3, 14, 16]",∄
"[-12, -3, 16]",∅
"[-12, 9, 16]",∆
"[-12, 9]",∇
"[-12, -3, 9, 12]",∈
"[-24, 4, 7]",∉
"[-19, 9]",∊
"[-2, 4]",∋
"[-7, 10, 14]",∌
"[-12, 9, 12, 14]",∍
"[-12, -3, 9, 16]",∎
"[-19, 12, 21, 24]",∏
"[-12, 9, 17]",∐
"[-19, 17, 21]",∑
"[-19, 21]",−
"[-3, 19, 22]",∓
"[-12, 21, 24]",∔
"[-19, 21, 24]",∕
"[-24, 10, 16, 19]",∖
"[-12, 10, 16, 19]",∗
"[-19, -12, 9, 12, 17]",∘
"[-3, 17, 21]",∙
"[-12, 12, 17]",√
"[-19, -12, 21, 24]",∛
"[-12, 21, 26]",∜
"[-12, 26]",∝
"[-12, 21, 28]",∞
"[-12, 28]",∟
"[-19, 21, 24, 29]",∠
"[-14, 24, 28]",∡
"[-7, 2, 22, 26]",∢
"[22, 26]",∣
"[-12, -3, 21, 24]",∤
"[-19, -7, 9, 12, 17]",∥
"[-12, 0, 5]",∦
